"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","exposure","freq_lambda","claims","sev_mu","total_loss","severity","pure_premium"
4652,"Construction","Box_Truck","Suburban",39,8,37,0.886495990678668,0.208131528691538,0,14700,0,NA,0
4653,"Healthcare","Light_Truck","Suburban",20,23,54,0.999668607953936,0.0890704729686957,0,6930,0,NA,0
4654,"Professional","Cargo_Van","Rural",25,35,42,0.607617730973288,0.0342392591403448,0,5040,0,NA,0
4655,"Logistics","Light_Truck","Suburban",39,2,41,0.82235316594597,0.133665283592858,0,9450,0,NA,0
4656,"Logistics","Cargo_Van","Suburban",44,37,65,0.508038395899348,0.0953080030707177,1,10500,41320.2071403889,41320.2071403889,81332.8430959286
4657,"Healthcare","Light_Truck","Rural",24,33,36,0.533408119226806,0.0344784340105823,0,5544,0,NA,0
4658,"Construction","Box_Truck","Rural",16,33,55,0.894183665397577,0.12075413890995,0,11760,0,NA,0
4659,"Professional","Box_Truck","Urban",8,16,32,0.799198899418116,0.115132593450174,0,11340,0,NA,0
4660,"Retail","Cargo_Van","Rural",37,33,21,0.801300681894645,0.0712356306204339,0,5600,0,NA,0
4661,"Healthcare","Light_Truck","Suburban",17,23,46,0.762974433600903,0.0661269941601902,0,6930,0,NA,0
4662,"Professional","Light_Truck","Urban",42,9,33,0.671281396527775,0.0837356414028746,0,6804,0,NA,0
4663,"Retail","Cargo_Van","Urban",46,38,47,0.577202391112223,0.117749287786894,0,8400,0,NA,0
4664,"Construction","Cargo_Van","Suburban",46,12,46,0.604302527033724,0.106840686779562,1,9800,24314.3870627956,24314.3870627956,40235.4548840711
4665,"Retail","Light_Truck","Suburban",11,2,48,0.532126415986568,0.048370291213179,0,6300,0,NA,0
4666,"Logistics","Delivery_Truck","Rural",14,14,63,0.591151383472607,0.0783251937045865,0,10920,0,NA,0
4667,"Construction","Delivery_Truck","Urban",7,13,33,0.924732023035176,0.227386980804235,1,15288,14369.1727109057,14369.1727109057,15538.7424172279
4668,"Professional","Delivery_Truck","Urban",43,10,22,0.807894115801901,0.146669137253256,0,9828,0,NA,0
4669,"Logistics","Delivery_Truck","Suburban",8,1,56,0.868140532867983,0.154841545442333,0,13650,0,NA,0
4670,"Retail","Cargo_Van","Suburban",47,28,70,0.811919664149173,0.111232993988437,0,7000,0,NA,0
4671,"Retail","Light_Truck","Suburban",26,10,26,0.76152590487618,0.0795033044690732,0,6300,0,NA,0
4672,"Retail","Delivery_Truck","Suburban",50,38,59,0.743152103503235,0.135253682837589,0,9100,0,NA,0
4673,"Retail","Cargo_Van","Urban",43,26,30,0.822957469383255,0.164180015141959,0,8400,0,NA,0
4674,"Construction","Light_Truck","Suburban",2,35,44,0.51689322385937,0.0556383866162226,0,8820,0,NA,0
4675,"Retail","Cargo_Van","Rural",25,24,51,0.512329709017649,0.0412425415759208,0,5600,0,NA,0
4676,"Construction","Delivery_Truck","Suburban",48,20,44,0.817895613377914,0.190749614951997,0,12740,0,NA,0
4677,"Logistics","Light_Truck","Urban",11,32,36,0.943492796272039,0.18010333988037,0,11340,0,NA,0
4678,"Professional","Light_Truck","Suburban",19,9,54,0.602245276793838,0.0413561831574328,0,5670,0,NA,0
4679,"Retail","Cargo_Van","Suburban",20,28,26,0.779772549052723,0.0857749803957995,0,7000,0,NA,0
4680,"Logistics","Delivery_Truck","Rural",18,18,24,0.655024658306502,0.0901261527857082,0,10920,0,NA,0
4681,"Logistics","Light_Truck","Urban",38,36,30,0.637155634351075,0.154140691062212,0,11340,0,NA,0
4682,"Construction","Cargo_Van","Urban",16,35,56,0.620270373765379,0.128209886257304,1,11760,19564.2243425654,19564.2243425654,31541.4457469569
4683,"Logistics","Light_Truck","Urban",21,29,52,0.949218550813384,0.19913655977514,1,11340,21991.7392327978,21991.7392327978,23168.2568929495
4684,"Professional","Light_Truck","Urban",37,8,62,0.58664546860382,0.0704062559144874,0,6804,0,NA,0
4685,"Construction","Light_Truck","Rural",35,29,31,0.947003361885436,0.0969494691730215,1,7056,4677.18386627463,4677.18386627463,4938.93058305791
4686,"Healthcare","Cargo_Van","Urban",12,10,28,0.828476506634615,0.114081214963587,0,9240,0,NA,0
4687,"Professional","Cargo_Van","Rural",2,9,36,0.736314741661772,0.0331930685541127,0,5040,0,NA,0
4688,"Healthcare","Light_Truck","Urban",40,33,40,0.650201619719155,0.102699345834641,0,8316,0,NA,0
4689,"Retail","Cargo_Van","Urban",15,1,34,0.564007218112238,0.0888311368526775,0,8400,0,NA,0
4690,"Logistics","Cargo_Van","Suburban",23,30,24,0.951317546889186,0.150498435917869,0,10500,0,NA,0
4691,"Retail","Light_Truck","Suburban",37,7,30,0.647001881850883,0.073952315095556,0,6300,0,NA,0
4692,"Construction","Light_Truck","Urban",10,1,64,0.793210456962697,0.139208435196953,0,10584,0,NA,0
4693,"Construction","Box_Truck","Urban",16,39,25,0.636588167515583,0.18421588391566,0,17640,0,NA,0
4694,"Logistics","Light_Truck","Suburban",17,38,39,0.563780581927858,0.0760088980555138,0,9450,0,NA,0
4695,"Logistics","Light_Truck","Urban",12,35,34,0.700396399130113,0.135022417824303,0,11340,0,NA,0
4696,"Professional","Light_Truck","Suburban",12,32,32,0.779797706753016,0.0501098006359488,0,5670,0,NA,0
4697,"Construction","Cargo_Van","Urban",24,1,23,0.756926744361408,0.168264815271541,0,11760,0,NA,0
4698,"Retail","Delivery_Truck","Suburban",40,24,48,0.650412743678316,0.109919753681635,0,9100,0,NA,0
4699,"Construction","Light_Truck","Suburban",48,8,62,0.701905951369554,0.113329734908128,0,8820,0,NA,0
4700,"Retail","Light_Truck","Rural",36,12,25,0.901681877090596,0.0715755074034515,0,5040,0,NA,0
4701,"Construction","Delivery_Truck","Urban",4,10,43,0.631685158237815,0.150524256356489,0,15288,0,NA,0
4702,"Professional","Light_Truck","Suburban",14,27,28,0.589553391095251,0.0386275381845608,0,5670,0,NA,0
4703,"Professional","Delivery_Truck","Urban",26,11,52,0.704079039162025,0.111483875060915,0,9828,0,NA,0
4704,"Construction","Light_Truck","Urban",44,39,62,0.570789241814055,0.134232505997411,0,10584,0,NA,0
4705,"Retail","Light_Truck","Urban",41,30,25,0.834289676509798,0.147544129290758,0,7560,0,NA,0
4706,"Retail","Light_Truck","Urban",11,36,57,0.985555619932711,0.134380508777825,0,7560,0,NA,0
4707,"Construction","Light_Truck","Rural",1,4,54,0.636521114851348,0.0474392821687561,0,7056,0,NA,0
4708,"Professional","Light_Truck","Urban",37,36,34,0.560086591052823,0.0672187922252045,0,6804,0,NA,0
4709,"Healthcare","Light_Truck","Urban",24,38,33,0.805886651738547,0.111623360132306,0,8316,0,NA,0
4710,"Healthcare","Light_Truck","Urban",10,17,63,0.601832218468189,0.073122614543885,0,8316,0,NA,0
4711,"Professional","Box_Truck","Urban",22,18,63,0.622256723581813,0.10244834697051,0,11340,0,NA,0
4712,"Construction","Light_Truck","Urban",41,26,56,0.711329347221181,0.163538173572886,0,10584,0,NA,0
4713,"Professional","Cargo_Van","Urban",3,36,44,0.802587423124351,0.0783726618680928,0,7560,0,NA,0
4714,"Logistics","Light_Truck","Suburban",5,40,60,0.609473614022136,0.0729539915984496,0,9450,0,NA,0
4715,"Logistics","Cargo_Van","Urban",1,15,33,0.546487084473483,0.104433681842883,0,12600,0,NA,0
4716,"Construction","Delivery_Truck","Suburban",2,7,58,0.627844531787559,0.0976172678023297,0,12740,0,NA,0
4717,"Logistics","Cargo_Van","Urban",10,27,29,0.792258548317477,0.16637429514667,0,12600,0,NA,0
4718,"Logistics","Light_Truck","Urban",37,9,52,0.650453721638769,0.156128406804954,0,11340,0,NA,0
4719,"Retail","Light_Truck","Urban",43,26,45,0.943213499500416,0.1693539838353,0,7560,0,NA,0
4720,"Professional","Light_Truck","Rural",6,35,22,0.810639441595413,0.0343192313993834,0,4536,0,NA,0
4721,"Professional","Light_Truck","Urban",11,17,37,0.833695964887738,0.0795721113687102,0,6804,0,NA,0
4722,"Logistics","Cargo_Van","Suburban",33,11,60,0.971324711572379,0.167262115332764,2,10500,12809.5459137998,6404.77295689991,13187.7072220923
4723,"Professional","Delivery_Truck","Urban",12,7,42,0.525796003872529,0.0732065776191722,1,9828,21920.195360494,21920.195360494,41689.5434713274
4724,"Logistics","Cargo_Van","Suburban",43,5,41,0.599073850782588,0.111547551015718,0,10500,0,NA,0
4725,"Healthcare","Cargo_Van","Suburban",2,37,70,0.996059098164551,0.0824736933280248,0,7700,0,NA,0
4726,"Professional","Cargo_Van","Urban",20,23,63,0.729492988437414,0.0842564401645213,1,7560,7953.1785925045,7953.1785925045,10902.3372651468
4727,"Logistics","Light_Truck","Urban",18,12,43,0.774136976455338,0.158016839634064,1,11340,7365.79880839687,7365.79880839687,9514.85206419645
4728,"Construction","Light_Truck","Urban",45,35,58,0.686152928625233,0.162566782614533,1,10584,9172.40602963158,9172.40602963158,13367.8741968052
4729,"Construction","Light_Truck","Urban",14,30,59,0.522757681901567,0.095413732100674,0,10584,0,NA,0
4730,"Healthcare","Delivery_Truck","Urban",37,22,47,0.780346129555255,0.173927447085923,0,12012,0,NA,0
4731,"Retail","Delivery_Truck","Rural",6,6,67,0.65659472218249,0.0573601149298623,0,7280,0,NA,0
4732,"Healthcare","Light_Truck","Rural",4,35,55,0.584109217044897,0.0311318530500589,0,5544,0,NA,0
4733,"Healthcare","Light_Truck","Urban",12,26,52,0.727974801789969,0.0902179171858309,0,8316,0,NA,0
4734,"Retail","Box_Truck","Urban",27,28,67,0.942089447053149,0.231471377140959,0,12600,0,NA,0
4735,"Logistics","Light_Truck","Suburban",36,9,24,0.751794079551473,0.119354828069592,0,9450,0,NA,0
4736,"Professional","Cargo_Van","Suburban",47,4,52,0.955546090146527,0.0916368700450519,0,6300,0,NA,0
4737,"Healthcare","Delivery_Truck","Urban",46,38,51,0.638125581317581,0.15230781374888,0,12012,0,NA,0
4738,"Healthcare","Cargo_Van","Rural",33,35,69,0.660562447505072,0.051186984057168,0,6160,0,NA,0
4739,"Logistics","Light_Truck","Urban",31,32,62,0.983542680856772,0.224926375685135,0,11340,0,NA,0
4740,"Professional","Light_Truck","Rural",8,34,57,0.728590211016126,0.0314882117396949,0,4536,0,NA,0
4741,"Logistics","Light_Truck","Rural",11,23,34,0.6214656222146,0.055361400558121,0,7560,0,NA,0
4742,"Retail","Delivery_Truck","Urban",4,9,41,0.776025276980363,0.1422454332705,0,10920,0,NA,0
4743,"Construction","Box_Truck","Rural",13,19,46,0.952776063350029,0.125025180584918,0,11760,0,NA,0
4744,"Professional","Light_Truck","Suburban",38,17,61,0.750187770230696,0.0604951417914033,0,5670,0,NA,0
4745,"Logistics","Light_Truck","Urban",25,35,33,0.849844549200498,0.184713712768728,0,11340,0,NA,0
4746,"Professional","Light_Truck","Suburban",14,17,26,0.934831178979948,0.0612501388467662,0,5670,0,NA,0
4747,"Healthcare","Box_Truck","Suburban",1,9,53,0.618890211684629,0.0709619516717596,0,11550,0,NA,0
4748,"Construction","Cargo_Van","Rural",49,34,49,0.971082326141186,0.122832203433599,1,7840,8381.12465273192,8381.12465273192,8630.70455214256
4749,"Retail","Light_Truck","Urban",50,11,21,0.905270005809143,0.171096031097928,0,7560,0,NA,0
4750,"Professional","Light_Truck","Suburban",24,23,47,0.993187556392513,0.0713307303001103,0,5670,0,NA,0
4751,"Professional","Cargo_Van","Urban",22,24,46,0.66580855101347,0.078299085599184,0,7560,0,NA,0
4752,"Healthcare","Light_Truck","Urban",19,2,22,0.725740768597461,0.0961134786892048,1,8316,12605.6385103858,12605.6385103858,17369.3404805506
4753,"Professional","Cargo_Van","Urban",20,37,58,0.842523709055968,0.0973114883959642,0,7560,0,NA,0
4754,"Healthcare","Delivery_Truck","Urban",4,32,43,0.532073945039883,0.0877762387132296,0,12012,0,NA,0
4755,"Healthcare","Light_Truck","Urban",47,14,26,0.831337263341993,0.138380244169591,0,8316,0,NA,0
4756,"Retail","Box_Truck","Rural",8,38,67,0.696269244886935,0.0668696982789412,0,8400,0,NA,0
4757,"Professional","Light_Truck","Suburban",39,9,63,0.557026150869206,0.0452695152811403,0,5670,0,NA,0
4758,"Retail","Light_Truck","Urban",3,8,50,0.675215906114317,0.0847733570126526,0,7560,0,NA,0
4759,"Construction","Box_Truck","Suburban",41,22,58,0.559713800437748,0.133446964300368,0,14700,0,NA,0
4760,"Retail","Box_Truck","Suburban",24,29,70,0.847356296610087,0.13523806493897,0,10500,0,NA,0
4761,"Construction","Cargo_Van","Suburban",20,13,32,0.588901067501865,0.0842128526527667,1,9800,1827.07675852834,1827.07675852834,3102.5190127076
4762,"Retail","Light_Truck","Urban",49,17,59,0.511977539164945,0.096072585224302,0,7560,0,NA,0
4763,"Construction","Delivery_Truck","Urban",19,36,69,0.555544455302879,0.153505266167015,0,15288,0,NA,0
4764,"Professional","Box_Truck","Suburban",31,22,43,0.586872330168262,0.0695913209113525,0,9450,0,NA,0
4765,"Construction","Light_Truck","Suburban",20,10,62,0.974370542913675,0.12540148887299,0,8820,0,NA,0
4766,"Construction","Light_Truck","Urban",38,14,37,0.573466690722853,0.128823557403982,0,10584,0,NA,0
4767,"Healthcare","Delivery_Truck","Urban",38,19,70,0.843317882623523,0.189442929152548,0,12012,0,NA,0
4768,"Healthcare","Light_Truck","Rural",10,5,25,0.752398419892415,0.0426609904079,0,5544,0,NA,0
4769,"Logistics","Light_Truck","Urban",33,5,62,0.625662269652821,0.145447707826191,1,11340,1267.71283612679,1267.71283612679,2026.19351943699
4770,"Retail","Box_Truck","Suburban",32,9,43,0.81842343590688,0.139786722852895,0,10500,0,NA,0
4771,"Professional","Cargo_Van","Rural",14,12,34,0.979867127607577,0.0499340288228821,0,5040,0,NA,0
4772,"Retail","Light_Truck","Urban",4,9,22,0.905352496309206,0.114889231781638,0,7560,0,NA,0
4773,"Healthcare","Light_Truck","Suburban",6,34,52,0.916107689379714,0.0712365339261666,0,6930,0,NA,0
4774,"Professional","Cargo_Van","Suburban",6,15,24,0.735846685594879,0.0494488972719759,0,6300,0,NA,0
4775,"Logistics","Cargo_Van","Urban",16,24,38,0.931376309250481,0.207324366439157,0,12600,0,NA,0
4776,"Construction","Delivery_Truck","Urban",30,32,51,0.810896017937921,0.246674568656716,0,15288,0,NA,0
4777,"Logistics","Cargo_Van","Urban",15,8,49,0.760513196466491,0.167693159820861,1,12600,23740.3356390203,23740.3356390203,31216.2047277063
4778,"Logistics","Cargo_Van","Rural",8,23,28,0.51324035518337,0.0492916037118109,0,8400,0,NA,0
4779,"Retail","Light_Truck","Urban",43,5,38,0.59008472354617,0.105949712112715,0,7560,0,NA,0
4780,"Professional","Cargo_Van","Urban",40,40,43,0.90689229615964,0.123790798425791,0,7560,0,NA,0
4781,"Retail","Light_Truck","Urban",6,3,70,0.902538907830603,0.116969042454846,0,7560,0,NA,0
4782,"Retail","Light_Truck","Suburban",38,16,33,0.705845043179579,0.0813133489742875,0,6300,0,NA,0
4783,"Construction","Cargo_Van","Urban",24,20,35,0.681891300715506,0.151584436149057,0,11760,0,NA,0
4784,"Retail","Light_Truck","Urban",47,13,64,0.727193215745501,0.13449438525213,0,7560,0,NA,0
4785,"Professional","Cargo_Van","Urban",47,3,26,0.743663497501984,0.10697599411566,0,7560,0,NA,0
4786,"Logistics","Delivery_Truck","Urban",43,18,39,0.655111572588794,0.237864460891265,0,16380,0,NA,0
4787,"Professional","Cargo_Van","Urban",32,4,34,0.781752744805999,0.100142526609648,0,7560,0,NA,0
4788,"Professional","Cargo_Van","Rural",29,1,28,0.857918239431456,0.0500252125412482,0,5040,0,NA,0
4789,"Logistics","Light_Truck","Urban",25,30,28,0.631316915038042,0.137216731483518,0,11340,0,NA,0
4790,"Logistics","Light_Truck","Suburban",40,12,65,0.651052574627101,0.106642411723919,0,9450,0,NA,0
4791,"Construction","Delivery_Truck","Urban",41,7,22,0.567807965911925,0.188560508359862,0,15288,0,NA,0
4792,"Retail","Cargo_Van","Urban",8,35,33,0.828316515078768,0.121762527716579,0,8400,0,NA,0
4793,"Professional","Cargo_Van","Urban",43,38,43,0.584241979406215,0.081589392424078,0,7560,0,NA,0
4794,"Retail","Delivery_Truck","Urban",11,26,31,0.597150013083592,0.117608695076813,1,10920,4784.43754355247,4784.43754355247,8012.11996772195
4795,"Healthcare","Cargo_Van","Urban",50,6,66,0.903539537102915,0.170768972512451,0,9240,0,NA,0
4796,"Construction","Delivery_Truck","Suburban",14,6,33,0.72467554663308,0.12736897407623,0,12740,0,NA,0
4797,"Healthcare","Delivery_Truck","Rural",47,17,23,0.951547900098376,0.106766529034738,0,8008,0,NA,0
4798,"Retail","Light_Truck","Suburban",16,1,50,0.735791707993485,0.0701945289425785,0,6300,0,NA,0
4799,"Professional","Box_Truck","Rural",48,16,38,0.571765576140024,0.0541279035620238,0,7560,0,NA,0
4800,"Logistics","Light_Truck","Suburban",32,26,64,0.967615178204142,0.148741805193541,0,9450,0,NA,0
4801,"Logistics","Delivery_Truck","Urban",20,14,62,0.961456701857969,0.288725447567948,0,16380,0,NA,0
4802,"Logistics","Cargo_Van","Suburban",42,2,24,0.543127652490512,0.100369990180247,0,10500,0,NA,0
4803,"Logistics","Delivery_Truck","Rural",14,12,41,0.827974818297662,0.109703351525167,0,10920,0,NA,0
4804,"Construction","Light_Truck","Suburban",2,8,28,0.959209149703383,0.103249272874072,0,8820,0,NA,0
4805,"Logistics","Light_Truck","Urban",45,11,27,0.533619257854298,0.136152953641524,0,11340,0,NA,0
4806,"Logistics","Delivery_Truck","Urban",16,4,38,0.765963858691975,0.221654621428284,0,16380,0,NA,0
4807,"Logistics","Cargo_Van","Urban",3,14,54,0.719506101217121,0.140519541567704,2,12600,16741.5954936327,8370.79774681634,23268.1772472985
4808,"Construction","Delivery_Truck","Rural",42,5,64,0.622466144734062,0.0972018232970922,0,10192,0,NA,0
4809,"Professional","Light_Truck","Urban",15,17,32,0.564247713540681,0.055987479376074,0,6804,0,NA,0
4810,"Logistics","Light_Truck","Urban",21,12,37,0.601243362994865,0.126134845122693,0,11340,0,NA,0
4811,"Retail","Delivery_Truck","Suburban",36,14,38,0.512208218104206,0.0838997061254689,0,9100,0,NA,0
4812,"Construction","Box_Truck","Suburban",15,15,50,0.553154313820414,0.105707789371081,0,14700,0,NA,0
4813,"Construction","Cargo_Van","Urban",24,7,44,0.656072710757144,0.145844963601313,0,11760,0,NA,0
4814,"Construction","Delivery_Truck","Rural",20,36,37,0.532967775128782,0.0693550965775084,0,10192,0,NA,0
4815,"Construction","Delivery_Truck","Rural",11,26,33,0.787504384992644,0.0940933864320761,0,10192,0,NA,0
4816,"Healthcare","Cargo_Van","Urban",16,11,51,0.626217616605572,0.0896117409362574,0,9240,0,NA,0
4817,"Retail","Box_Truck","Urban",21,27,49,0.968388528330252,0.225731365953782,1,12600,14041.9092003809,14041.9092003809,14500.284534135
4818,"Professional","Cargo_Van","Urban",25,12,41,0.873186874319799,0.105437315074116,0,7560,0,NA,0
4819,"Retail","Light_Truck","Urban",11,10,30,0.911129186744802,0.124232464612654,0,7560,0,NA,0
4820,"Construction","Light_Truck","Suburban",16,12,70,0.573222904233262,0.0710911045830092,0,8820,0,NA,0
4821,"Construction","Delivery_Truck","Urban",25,38,68,0.878276888863184,0.25603967002584,0,15288,0,NA,0
4822,"Logistics","Light_Truck","Rural",25,13,42,0.993508691899478,0.100771586619364,0,7560,0,NA,0
4823,"Construction","Light_Truck","Rural",1,26,65,0.736262811813504,0.0548729311016486,0,7056,0,NA,0
4824,"Professional","Light_Truck","Rural",47,3,29,0.574977632262744,0.0347384236084182,1,4536,5323.8529839318,5323.8529839318,9259.23494272381
4825,"Retail","Light_Truck","Rural",48,15,47,0.933756027836353,0.0811807490600925,0,5040,0,NA,0
4826,"Retail","Delivery_Truck","Urban",25,6,61,0.612078747828491,0.137258659200539,0,10920,0,NA,0
4827,"Healthcare","Delivery_Truck","Suburban",1,20,45,0.599417971563525,0.0638200314323686,0,10010,0,NA,0
4828,"Construction","Cargo_Van","Urban",23,8,21,0.59321043244563,0.130713918789395,0,11760,0,NA,0
4829,"Construction","Cargo_Van","Urban",36,16,31,0.966214540763758,0.237398912665655,0,11760,0,NA,0
4830,"Retail","Light_Truck","Urban",20,9,35,0.880623268662021,0.13077255539631,0,7560,0,NA,0
4831,"Construction","Cargo_Van","Suburban",19,31,44,0.930882033077069,0.131905984087021,0,9800,0,NA,0
